,Time,Names,ConfirmedCases,Recovered,Deaths,Population,LandArea,MedianAge,German
8166,2020-05-05,TRINIDAD AND TOBAGO,116,102,102,1399488,5130,36,Trinidad Und Tobago
8167,2020-05-05,TUNISIA,1018,406,406,11818619,155360,33,Tunesien
8168,2020-05-05,TURKEY,127659,68166,68166,84339067,769630,32,Türkei
8169,2020-05-05,TURKMENISTAN,0,0,0,6031200,469930,27,Turkmenistan
8170,2020-05-05,UGANDA,97,55,55,45741007,199810,17,Uganda
8171,2020-05-05,UKRAINE,12331,1619,1619,43733762,579320,41,Ukraine
8172,2020-05-05,UAE,14730,2966,2966,19890402,83600,33,Vereinigte Arabische Emirate
8173,2020-05-05,UNITED KINGDOM,190584,0,0,67886011,241930,40,Grossbritannien
8174,2020-05-05,TANZANIA,480,167,167,59734218,885800,18,Tansania
8175,2020-05-05,UNITED STATES,1212900,188068,188068,331002651,9147420,38,Vereinigte Staaten
8176,2020-05-05,US VIRGIN ISLANDS,66,0,0,-1,-1,-1,Us Jungferninseln
8177,2020-05-05,URUGUAY,657,447,447,3473730,175020,36,Uruguay
8178,2020-05-05,UZBEKISTAN,2189,1405,1405,33469203,425400,28,Usbekistan
8179,2020-05-05,VANUATU,0,0,0,307145,12190,21,Vanuatu
8180,2020-05-05,VENEZUELA,361,158,158,28435940,882050,30,Venezuela
8181,2020-05-05,VIETNAM,271,232,232,97338579,310070,32,Vietnam
8182,2020-05-05,WESTERN SAHARA,6,5,5,597339,266000,28,Westsahara
8183,2020-05-05,YEMEN,12,1,1,29825964,527970,20,Jemen
8184,2020-05-05,ZAMBIA,137,78,78,18383955,743390,18,Sambia
8185,2020-05-05,ZIMBABWE,34,5,5,14862924,386850,19,Zimbabwe
8186,2020-05-05,OTHER,712,651,651,-1,-1,-1,Diamond Princess (Schiff)
8187,2020-05-05,SAN MARINO,582,86,86,33931,60,-1,San Marino
8188,2020-05-05,MONACO,95,78,78,39242,1,-1,Monaco
8189,2020-05-05,ANDORRA,750,499,499,77265,470,-1,Andorra
8190,2020-05-05,LIECHTENSTEIN,82,55,55,38128,160,-1,Liechtenstein
8191,2020-05-05,FAEROE ISLANDS,187,185,185,48863,1396,-1,Färöer Inseln
8192,2020-05-05,GIBRALTAR,144,133,133,33691,10,-1,Gibraltar
8193,2020-05-05,VATICAN CITY,11,2,2,825,1,-1,Vatikanstadt
8194,2020-05-05,SAINT BARTHELEMY,6,6,6,9877,21,-1,Saint Barthelemy
8195,2020-05-05,SAINT MARTIN,38,29,29,38666,53,-1,Sankt Martin
8196,2020-05-05,CAYMAN ISLAND,75,14,14,65722,240,-1,Cayman Inseln
8197,2020-05-05,KOSOVO,855,403,403,1945000,-1,-1,Kosovo
8198,2020-05-05,GREENLAND,11,11,11,56770,410450,-1,Grönland
8199,2020-05-05,MONTSERRAT,11,7,7,4992,100,-1,Montserrat
8200,2020-05-05,SINT MAARTEN,76,44,44,42876,34,-1,Alderney
8201,2020-05-05,BERMUDA,115,54,54,62278,50,-1,Bermuda
8202,2020-05-05,ISLE OF MAN,325,271,271,85033,570,-1,Isle Of Man
8203,2020-05-05,DOMINICA,16,14,14,71986,750,-1,Dominica
8204,2020-05-05,TURKS AND CAICOS,12,6,6,38717,950,-1,Turks-Und Caicosinseln
8205,2020-05-05,BRITISH VIRGIN ISLANDS,6,3,3,30231,150,-1,Britische Jungferninseln
8206,2020-05-05,ST.KITTS AND NEVIS,15,8,8,53199,260,-1,St.Kitts Und Nevis
8207,2020-05-05,ANGUILLA,3,3,3,15003,90,-1,Anguilla
8208,2020-05-05,NORTHERN MARIANA ISLANDS,14,0,0,57559,460,-1,Nördliche Mariana Inseln
8209,2020-05-05,FALKLAND ISLANDS,13,13,13,3480,12170,-1,Falkland Inseln
8210,2020-05-05,CARIBBEAN NETHERLANDS,6,0,0,26223,328,-1,Karibische Niederlande
8211,2020-05-05,SAINT PIERRE MIQUELON,1,0,0,5794,230,-1,Saint Pierre Miquelon
8212,2020-05-05,Noname1,0,0,0,-1,-1,-1,Noname1
8213,2020-05-05,Noname1,0,0,0,-1,-1,-1,Noname1
8214,2020-05-05,Noname1,0,0,0,-1,-1,-1,Noname1
8215,2020-05-06,AFGHANISTAN,3224,421,421,38928346,652860,18,Afghanistan
8216,2020-05-06,ALBANIA,820,570,570,2877797,27400,36,Albanien
8217,2020-05-06,ALGERIA,4838,2067,2067,43851044,2381740,29,Algerien
8218,2020-05-06,ANGOLA,36,11,11,32866272,1246700,17,Angola
8219,2020-05-06,ANTIGUA AND BARBUDA,25,16,16,97929,440,34,Antigua Und Barbuda
8220,2020-05-06,ARGENTINA,5020,1472,1472,45195774,2736690,32,Argentinien
8221,2020-05-06,ARMENIA,2619,1111,1111,2963243,28470,35,Armenien
8222,2020-05-06,ARUBA,101,82,82,106766,180,41,Aruba
8223,2020-05-06,AUSTRALIA,6875,5975,5975,25499884,7682300,38,Australien
8224,2020-05-06,AUSTRIA,15650,13462,13462,9006398,82409,43,Österreich
8225,2020-05-06,AZERBAIJAN,2060,1508,1508,10139177,82658,32,Aserbaidschan
8226,2020-05-06,BAHAMAS,89,26,26,393244,10010,32,Bahamas
8227,2020-05-06,BAHRAIN,3720,1762,1762,1701575,760,32,Bahrain
8228,2020-05-06,BANGLADESH,10929,1403,1403,164689383,130170,28,Bangladesch
8229,2020-05-06,BARBADOS,82,47,47,287375,430,40,Barbados
8230,2020-05-06,BELARUS,18350,3771,3771,9449323,202910,40,Weissrussland
8231,2020-05-06,BELGIUM,50509,12441,12441,11589623,30280,42,Belgien
8232,2020-05-06,BELIZE,18,16,16,397628,22810,25,Belize
8233,2020-05-06,BENIN,96,50,50,12123200,112760,19,Benin
8234,2020-05-06,BHUTAN,7,5,5,771608,38117,28,Bhutan
8235,2020-05-06,BOLIVIA,1802,187,187,11673021,1083300,26,Bolivien
8236,2020-05-06,BOSNIA-HERZEGOVINA,1946,920,920,3280819,51000,43,Bosnien-Herzegowina
8237,2020-05-06,BOTSWANA,23,8,8,2351627,566730,24,Botswana
8238,2020-05-06,BRAZIL,115953,48221,48221,212559417,8358140,33,Brasilien
8239,2020-05-06,BRUNEI,138,131,131,437479,5270,32,Brunei
8240,2020-05-06,BULGARIA,1758,360,360,6948445,108560,45,Bulgarien
8241,2020-05-06,BURKINA FASO,688,548,548,20903273,273600,18,Burkina Faso
8242,2020-05-06,BURUNDI,19,7,7,11890784,25680,17,Burundi
8243,2020-05-06,CABO VERDE,186,37,37,555987,4030,28,Kapverden
8244,2020-05-06,CAMBODIA,122,120,120,16718965,176520,26,Kambodscha
8245,2020-05-06,CAMEROON,2104,953,953,26545863,472710,19,Kamerun
8246,2020-05-06,CANADA,63215,26993,26993,37742154,9093510,41,Kanada
8247,2020-05-06,CENTRAL AFRICAN REPUBLIC,94,10,10,4829767,622980,18,Zentralafrikanische Republik
8248,2020-05-06,CHAD,170,43,43,16425864,1259200,17,Tschad
8249,2020-05-06,CHANNEL ISLANDS,545,422,422,173863,190,43,Kanalinseln
8250,2020-05-06,CHILE,22016,10710,10710,19116201,743532,35,Chile
8251,2020-05-06,"CHINA, Mainland",82883,77911,77911,1439323776,9388211,38,China
8252,2020-05-06,HONG KONG,1041,920,920,7496981,1050,45,Hongkong
8253,2020-05-06,MACAU,45,39,39,649335,30,39,Macau
8254,2020-05-06,TAIWAN,438,334,334,23816775,35410,42,Taiwan
8255,2020-05-06,COLOMBIA,8613,2013,2013,50882891,1109500,31,Kolumbien
8256,2020-05-06,COMOROS,4,0,0,869601,1861,20,Comoros
8257,2020-05-06,CONGO,236,26,26,5518087,341500,19,Kongo
8258,2020-05-06,COSTA RICA,755,413,413,5094118,51060,33,Costa Rica
8259,2020-05-06,COTE D'IVOIRE,1464,701,701,26378274,318000,19,Elfenbeinkueste
8260,2020-05-06,CROATIA,2112,1560,1560,4105267,55960,44,Kroatien
8261,2020-05-06,CUBA,1685,954,954,11326616,106440,42,Kuba
8262,2020-05-06,CURACAO,16,13,13,164093,444,42,Curacao
8263,2020-05-06,CYPRUS,878,296,296,1207359,9240,37,Zypern
8264,2020-05-06,CZECH REPUBLIC,7896,4006,4006,10708981,77240,43,Tschechien
8265,2020-05-06,DPR KOREA,0,0,0,25778816,120410,35,Dpr Korea
8266,2020-05-06,DR CONGO,705,90,90,89561403,2267050,17,Dr Kongo
8267,2020-05-06,DENMARK,9821,7296,7296,5792202,42430,42,Dänemark
8268,2020-05-06,DJIBOUTI,1120,745,745,988000,23180,27,Djibouti
8269,2020-05-06,DOMINICAN REPUBLIC,8480,1905,1905,10847910,48320,28,Dominikanische Republik
8270,2020-05-06,ECUADOR,31881,11730,11730,17643054,248360,28,Ecuador
8271,2020-05-06,EGYPT,7201,1730,1730,102334404,995450,25,Ägypten
8272,2020-05-06,EL SALVADOR,587,205,205,6486205,20720,28,El Salvador
8273,2020-05-06,EQUATORIAL GUINEA,315,13,13,1402985,28050,22,Äquatorialguinea
8274,2020-05-06,ERITREA,39,30,30,3546421,101000,19,Eritrea
8275,2020-05-06,ESTONIA,1711,261,261,1326535,42390,42,Estland
8276,2020-05-06,ESWATINI,119,12,12,1160164,17200,21,Eswatini
8277,2020-05-06,ETHIOPIA,145,91,91,114963588,1000000,19,Äthiopien
8278,2020-05-06,FIJI,18,14,14,896445,18270,28,Fiji
8279,2020-05-06,FINLAND,5412,0,0,5540720,303890,43,Finnland
8280,2020-05-06,FRANCE,170551,52736,52736,65273511,547557,42,Frankreich
8281,2020-05-06,FRENCH GUIANA,138,111,111,298682,82200,25,Französisch-Guayana
8282,2020-05-06,FRENCH POLYNESIA,60,54,54,280908,3660,34,Französisch Polynesien
8283,2020-05-06,GABON,397,93,93,2225734,257670,23,Gabon
8284,2020-05-06,GAMBIA,17,9,9,2416668,10120,18,Gambia
8285,2020-05-06,GEORGIA,604,240,240,3989167,69490,38,Georgia
8286,2020-05-06,GERMANY,167018,135100,135100,83783942,348560,46,Deutschland
8287,2020-05-06,GHANA,2719,294,294,31072940,227540,22,Ghana
8288,2020-05-06,GREECE,2642,1442,1442,10423054,128900,46,Griechenland
8289,2020-05-06,GRENADA,21,13,13,112523,340,32,Grenada
8290,2020-05-06,GUADELOUPE,152,98,98,400124,1690,44,Guadeloupe
8291,2020-05-06,GUAM,149,0,0,168775,540,31,Guam
8292,2020-05-06,GUATEMALA,763,79,79,17915568,107160,23,Guatemala
8293,2020-05-06,GUINEA,1811,498,498,13132795,245720,18,Guinea
8294,2020-05-06,GUINEA-BISSAU,475,24,24,1968001,28120,19,Guinea-Bissau
8295,2020-05-06,GUYANA,93,27,27,786552,196850,27,Guyana
8296,2020-05-06,HAITI,101,10,10,11402528,27560,24,Haiti
8297,2020-05-06,HONDURAS,1270,122,122,9904607,111890,24,Honduras
8298,2020-05-06,HUNGARY,3111,759,759,9660351,90530,43,Ungarn
8299,2020-05-06,ICELAND,1799,1733,1733,341243,100250,37,Island
8300,2020-05-06,INDIA,49441,14183,14183,1380004385,2973190,28,Indien
8301,2020-05-06,INDONESIA,12071,2197,2197,273523615,1811570,30,Indonesien
8302,2020-05-06,IRAN,99970,80475,80475,83992949,1628550,32,Iran
8303,2020-05-06,IRAQ,2431,1571,1571,40222493,434320,21,Irak
8304,2020-05-06,IRELAND,21983,13386,13386,4937786,68890,38,Irland
8305,2020-05-06,ISRAEL,16289,10465,10465,8655535,21640,30,Israel
8306,2020-05-06,ITALY,213013,85231,85231,60461826,294140,47,Italien
8307,2020-05-06,JAMAICA,473,56,56,2961167,10830,31,Jamaika
8308,2020-05-06,JAPAN,15374,4587,4587,126476461,364555,48,Japan
8309,2020-05-06,JORDAN,471,375,375,10203134,88780,24,Jordan
8310,2020-05-06,KAZAKHSTAN,4277,1299,1299,18776707,2699700,31,Kasachstan
8311,2020-05-06,KENYA,535,182,182,53771296,569140,20,Kenia
8312,2020-05-06,KIRIBATI,0,0,0,119449,810,23,Kiribati
8313,2020-05-06,KUWAIT,5804,2032,2032,4270571,17820,37,Kuwait
8314,2020-05-06,KYRGYZSTAN,871,614,614,6524195,191800,26,Kyrgyzstan
8315,2020-05-06,LAOS,19,9,9,7275560,230800,24,Laos
8316,2020-05-06,LATVIA,896,348,348,1886198,62200,44,Lettland
8317,2020-05-06,LEBANON,741,206,206,6825445,10230,30,Libanon
8318,2020-05-06,LESOTHO,0,0,0,2142249,30360,24,Lesotho
8319,2020-05-06,LIBERIA,170,58,58,5057681,96320,19,Liberia
8320,2020-05-06,LIBYA,63,24,24,6871292,1759540,29,Libyen
8321,2020-05-06,LITHUANIA,1449,678,678,2722289,62674,45,Litauen
8322,2020-05-06,LUXEMBOURG,3840,3412,3412,625978,2590,40,Luxemburg
8323,2020-05-06,MADAGASCAR,158,101,101,27691018,581795,20,Madagaskar
8324,2020-05-06,MALAWI,41,9,9,19129952,94280,18,Malawi
8325,2020-05-06,MALAYSIA,6383,4567,4567,32365999,328550,30,Malaysia
8326,2020-05-06,MALDIVES,573,20,20,540544,300,30,Malediven
8327,2020-05-06,MALI,612,228,228,20250833,1220190,16,Mali
8328,2020-05-06,MALTA,482,403,403,441543,320,43,Malta
8329,2020-05-06,MARTINIQUE,182,83,83,375265,1060,47,Martinique
8330,2020-05-06,MAURITANIA,8,6,6,4649658,1030700,20,Mauritanien
8331,2020-05-06,MAURITIUS,334,319,319,1271768,2030,37,Mauritius
8332,2020-05-06,MAYOTTE,739,352,352,272815,375,20,Mayotte
8333,2020-05-06,MEXICO,26025,16810,16810,128932753,1943950,29,Mexiko
8334,2020-05-06,MICRONESIA (FED. STATES OF),0,0,0,115023,700,24,Micronesia (Fed. States Of)
8335,2020-05-06,MONGOLIA,41,13,13,3278290,1553560,28,Mongolei
8336,2020-05-06,MONTENEGRO,324,253,253,628066,13450,39,Montenegro
8337,2020-05-06,MOROCCO,5219,1838,1838,36910560,446300,30,Marokko
8338,2020-05-06,MOZAMBIQUE,81,19,19,31255435,786380,18,Mozambique
8339,2020-05-06,MYANMAR,161,49,49,54409800,653290,29,Myanmar
8340,2020-05-06,NAMIBIA,16,8,8,2540905,823290,22,Namibia
8341,2020-05-06,NEPAL,82,16,16,29136808,143350,25,Nepal
8342,2020-05-06,NETHERLANDS,41087,0,0,17134872,33720,43,Niederlande
8343,2020-05-06,NEW CALEDONIA,18,17,17,285498,18280,34,Neu-Kaledonien
8344,2020-05-06,NEW ZEALAND,1488,1316,1316,4822233,263310,38,Neuseeland
8345,2020-05-06,NICARAGUA,16,7,7,6624554,120340,26,Nicaragua
8346,2020-05-06,NIGER,763,543,543,24206644,1266700,15,Niger
8347,2020-05-06,NIGERIA,2950,481,481,206139589,910770,18,Nigeria
8348,2020-05-06,N. MACEDONIA,1526,1013,1013,2083374,25220,39,N. Mazedonien
8349,2020-05-06,NORWAY,7955,0,0,5421241,365268,40,Norwegen
8350,2020-05-06,OMAN,2735,858,858,5106626,309500,31,Oman
8351,2020-05-06,PAKISTAN,22550,6217,6217,220892340,770880,23,Pakistan
8352,2020-05-06,PANAMA,7523,823,823,4314767,74340,30,Panama
8353,2020-05-06,PAPUA NEW GUINEA,8,8,8,8947024,452860,22,Papua Neu-Guinea
8354,2020-05-06,PARAGUAY,431,135,135,7132538,397300,26,Paraguay
8355,2020-05-06,PERU,51189,15413,15413,32971854,1280000,31,Peru
8356,2020-05-06,PHILIPPINES,9684,1408,1408,109581078,298170,26,Philippinen
8357,2020-05-06,POLAND,14431,4280,4280,37846611,306230,42,Polen
8358,2020-05-06,PORTUGAL,25702,1743,1743,10196709,91590,46,Portugal
8359,2020-05-06,PUERTO RICO,1924,2,2,2860853,8870,44,Puerto Rico
8360,2020-05-06,QATAR,17142,1924,1924,2881053,11610,32,Katar
8361,2020-05-06,S. KOREA,10806,9333,9333,51269185,97230,44,S. Korea
8362,2020-05-06,MOLDOVA,4363,1544,1544,4033963,32850,38,Moldawien
8363,2020-05-06,REUNION,425,300,300,895312,2500,36,Réunion
8364,2020-05-06,ROMANIA,13837,5454,5454,19237691,230170,43,Rumänien
8365,2020-05-06,RUSSIA,155370,19865,19865,145934462,16376870,40,Russland
8366,2020-05-06,RWANDA,261,129,129,12952218,24670,20,Rwanda
8367,2020-05-06,SAINT LUCIA,18,15,15,183627,610,34,Saint Lucia
8368,2020-05-06,SAINT VINCENT,17,9,9,110940,390,33,Saint Vincent
8369,2020-05-06,SAMOA,0,0,0,198414,2830,22,Samoa
8370,2020-05-06,SAO TOME AND PRINCIPE,174,4,4,219159,960,19,Sao Tome Und Principe
8371,2020-05-06,SAUDI ARABIA,30251,5431,5431,34813871,2149690,32,Saudi Arabien
8372,2020-05-06,SENEGAL,1329,470,470,16743927,192530,19,Senegal
8373,2020-05-06,SERBIA,9677,1723,1723,8737371,87460,42,Serbien
8374,2020-05-06,SEYCHELLES,11,8,8,98347,460,34,Seychelles
8375,2020-05-06,SIERRA LEONE,199,43,43,7976983,72180,19,Sierra Leone
8376,2020-05-06,SINGAPORE,19410,1519,1519,5850342,700,42,Singapur
8377,2020-05-06,SLOVAKIA,1421,741,741,5459642,48088,41,Slowakei
8378,2020-05-06,SLOVENIA,1445,244,244,2078938,20140,45,Slowenien
8379,2020-05-06,SOLOMON ISLANDS,0,0,0,686884,27990,20,Salomon-Inseln
8380,2020-05-06,SOMALIA,835,75,75,15893222,627340,17,Somalia
8381,2020-05-06,S. AFRICA,7572,2746,2746,59308690,1213090,28,Südafrika
8382,2020-05-06,S. SUDAN,52,0,0,11193725,610952,19,Südsudan
8383,2020-05-06,SPAIN,250561,154718,154718,46754778,498800,45,Spanien
8384,2020-05-06,SRI LANKA,771,213,213,21413249,62710,34,Sri Lanka
8385,2020-05-06,PALESTINE,371,168,168,5101414,6020,21,Palästina
8386,2020-05-06,SUDAN,778,70,70,43849260,1765048,20,Sudan
8387,2020-05-06,SURINAME,10,9,9,586632,156000,29,Suriname
8388,2020-05-06,SWEDEN,23216,4074,4074,10099265,410340,41,Schweden
8389,2020-05-06,SWITZERLAND,30009,25400,25400,8654622,39516,43,Schweiz
8390,2020-05-06,SYRIA,44,27,27,17500658,183630,26,Syrien
8391,2020-05-06,TAJIKISTAN,293,0,0,9537645,139960,22,Tajikistan
8392,2020-05-06,THAILAND,2989,2761,2761,69799978,510890,40,Thailand
8393,2020-05-06,TIMOR-LESTE,24,20,20,1318445,14870,21,Timor-Leste
8394,2020-05-06,TOGO,128,74,74,8278724,54390,19,Togo
8395,2020-05-06,TONGA,0,0,0,105695,720,22,Tonga
8396,2020-05-06,TRINIDAD AND TOBAGO,116,103,103,1399488,5130,36,Trinidad Und Tobago
8397,2020-05-06,TUNISIA,1022,482,482,11818619,155360,33,Tunesien
8398,2020-05-06,TURKEY,129491,73285,73285,84339067,769630,32,Türkei
8399,2020-05-06,TURKMENISTAN,0,0,0,6031200,469930,27,Turkmenistan
8400,2020-05-06,UGANDA,98,55,55,45741007,199810,17,Uganda
8401,2020-05-06,UKRAINE,12697,1875,1875,43733762,579320,41,Ukraine
8402,2020-05-06,UAE,15192,3153,3153,19890402,83600,33,Vereinigte Arabische Emirate
8403,2020-05-06,UNITED KINGDOM,194990,0,0,67886011,241930,40,Grossbritannien
8404,2020-05-06,TANZANIA,480,167,167,59734218,885800,18,Tansania
8405,2020-05-06,UNITED STATES,1237633,200628,200628,331002651,9147420,38,Vereinigte Staaten
8406,2020-05-06,US VIRGIN ISLANDS,66,0,0,-1,-1,-1,Us Jungferninseln
8407,2020-05-06,URUGUAY,670,468,468,3473730,175020,36,Uruguay
8408,2020-05-06,UZBEKISTAN,2217,1501,1501,33469203,425400,28,Usbekistan
8409,2020-05-06,VANUATU,0,0,0,307145,12190,21,Vanuatu
8410,2020-05-06,VENEZUELA,367,164,164,28435940,882050,30,Venezuela
8411,2020-05-06,VIETNAM,271,232,232,97338579,310070,32,Vietnam
8412,2020-05-06,WESTERN SAHARA,6,5,5,597339,266000,28,Westsahara
8413,2020-05-06,YEMEN,22,1,1,29825964,527970,20,Jemen
8414,2020-05-06,ZAMBIA,139,92,92,18383955,743390,18,Sambia
8415,2020-05-06,ZIMBABWE,34,5,5,14862924,386850,19,Zimbabwe
8416,2020-05-06,OTHER,712,651,651,-1,-1,-1,Diamond Princess (Schiff)
8417,2020-05-06,SAN MARINO,589,92,92,33931,60,-1,San Marino
8418,2020-05-06,MONACO,95,81,81,39242,1,-1,Monaco
8419,2020-05-06,ANDORRA,751,514,514,77265,470,-1,Andorra
8420,2020-05-06,LIECHTENSTEIN,82,55,55,38128,160,-1,Liechtenstein
8421,2020-05-06,FAEROE ISLANDS,187,185,185,48863,1396,-1,Färöer Inseln
8422,2020-05-06,GIBRALTAR,144,133,133,33691,10,-1,Gibraltar
8423,2020-05-06,VATICAN CITY,11,2,2,825,1,-1,Vatikanstadt
8424,2020-05-06,SAINT BARTHELEMY,6,6,6,9877,21,-1,Saint Barthelemy
8425,2020-05-06,SAINT MARTIN,38,29,29,38666,53,-1,Sankt Martin
8426,2020-05-06,CAYMAN ISLAND,78,30,30,65722,240,-1,Cayman Inseln
8427,2020-05-06,KOSOVO,856,490,490,1945000,-1,-1,Kosovo
8428,2020-05-06,GREENLAND,11,11,11,56770,410450,-1,Grönland
8429,2020-05-06,MONTSERRAT,11,7,7,4992,100,-1,Montserrat
8430,2020-05-06,SINT MAARTEN,76,44,44,42876,34,-1,Alderney
8431,2020-05-06,BERMUDA,115,54,54,62278,50,-1,Bermuda
8432,2020-05-06,ISLE OF MAN,326,271,271,85033,570,-1,Isle Of Man
8433,2020-05-06,DOMINICA,16,14,14,71986,750,-1,Dominica
8434,2020-05-06,TURKS AND CAICOS,12,6,6,38717,950,-1,Turks-Und Caicosinseln
8435,2020-05-06,BRITISH VIRGIN ISLANDS,6,3,3,30231,150,-1,Britische Jungferninseln
8436,2020-05-06,ST.KITTS AND NEVIS,15,12,12,53199,260,-1,St.Kitts Und Nevis
8437,2020-05-06,ANGUILLA,3,3,3,15003,90,-1,Anguilla
8438,2020-05-06,NORTHERN MARIANA ISLANDS,14,0,0,57559,460,-1,Nördliche Mariana Inseln
8439,2020-05-06,FALKLAND ISLANDS,13,13,13,3480,12170,-1,Falkland Inseln
8440,2020-05-06,CARIBBEAN NETHERLANDS,6,0,0,26223,328,-1,Karibische Niederlande
8441,2020-05-06,SAINT PIERRE MIQUELON,1,0,0,5794,230,-1,Saint Pierre Miquelon
8442,2020-05-06,Noname1,0,0,0,-1,-1,-1,Noname1
8443,2020-05-06,Noname1,0,0,0,-1,-1,-1,Noname1
8444,2020-05-06,Noname1,0,0,0,-1,-1,-1,Noname1
8445,2020-05-07,AFGHANISTAN,3392,460,460,38928346,652860,18,Afghanistan
8446,2020-05-07,ALBANIA,832,595,595,2877797,27400,36,Albanien
8447,2020-05-07,ALGERIA,4997,2197,2197,43851044,2381740,29,Algerien
8448,2020-05-07,ANGOLA,36,11,11,32866272,1246700,17,Angola
8449,2020-05-07,ANTIGUA AND BARBUDA,25,16,16,97929,440,34,Antigua Und Barbuda
8450,2020-05-07,ARGENTINA,5208,1524,1524,45195774,2736690,32,Argentinien
8451,2020-05-07,ARMENIA,2782,1135,1135,2963243,28470,35,Armenien
8452,2020-05-07,ARUBA,101,89,89,106766,180,41,Aruba
8453,2020-05-07,AUSTRALIA,6894,6040,6040,25499884,7682300,38,Australien
8454,2020-05-07,AUSTRIA,15684,13639,13639,9006398,82409,43,Österreich
8455,2020-05-07,AZERBAIJAN,2127,1536,1536,10139177,82658,32,Aserbaidschan
8456,2020-05-07,BAHAMAS,92,26,26,393244,10010,32,Bahamas
8457,2020-05-07,BAHRAIN,3934,1860,1860,1701575,760,32,Bahrain
8458,2020-05-07,BANGLADESH,11719,1403,1403,164689383,130170,28,Bangladesch
8459,2020-05-07,BARBADOS,82,47,47,287375,430,40,Barbados
8460,2020-05-07,BELARUS,19255,4388,4388,9449323,202910,40,Weissrussland
8461,2020-05-07,BELGIUM,50781,12731,12731,11589623,30280,42,Belgien
8462,2020-05-07,BELIZE,18,16,16,397628,22810,25,Belize
8463,2020-05-07,BENIN,102,50,50,12123200,112760,19,Benin
8464,2020-05-07,BHUTAN,7,5,5,771608,38117,28,Bhutan
8465,2020-05-07,BOLIVIA,1886,198,198,11673021,1083300,26,Bolivien
8466,2020-05-07,BOSNIA-HERZEGOVINA,1987,937,937,3280819,51000,43,Bosnien-Herzegowina
8467,2020-05-07,BOTSWANA,23,8,8,2351627,566730,24,Botswana
8468,2020-05-07,BRAZIL,126611,51370,51370,212559417,8358140,33,Brasilien
8469,2020-05-07,BRUNEI,139,131,131,437479,5270,32,Brunei
8470,2020-05-07,BULGARIA,1811,384,384,6948445,108560,45,Bulgarien
8471,2020-05-07,BURKINA FASO,729,555,555,20903273,273600,18,Burkina Faso
8472,2020-05-07,BURUNDI,19,7,7,11890784,25680,17,Burundi
8473,2020-05-07,CABO VERDE,191,38,38,555987,4030,28,Kapverden
8474,2020-05-07,CAMBODIA,122,120,120,16718965,176520,26,Kambodscha
8475,2020-05-07,CAMEROON,2265,1000,1000,26545863,472710,19,Kamerun
8476,2020-05-07,CANADA,64694,28171,28171,37742154,9093510,41,Kanada
8477,2020-05-07,CENTRAL AFRICAN REPUBLIC,94,10,10,4829767,622980,18,Zentralafrikanische Republik
8478,2020-05-07,CHAD,170,43,43,16425864,1259200,17,Tschad
8479,2020-05-07,CHANNEL ISLANDS,545,429,429,173863,190,43,Kanalinseln
8480,2020-05-07,CHILE,23048,11189,11189,19116201,743532,35,Chile
8481,2020-05-07,"CHINA, Mainland",82885,77960,77960,1439323776,9388211,38,China
8482,2020-05-07,HONG KONG,1041,932,932,7496981,1050,45,Hongkong
8483,2020-05-07,MACAU,45,39,39,649335,30,39,Macau
8484,2020-05-07,TAIWAN,439,339,339,23816775,35410,42,Taiwan
8485,2020-05-07,COLOMBIA,8959,2148,2148,50882891,1109500,31,Kolumbien
8486,2020-05-07,COMOROS,8,0,0,869601,1861,20,Comoros
8487,2020-05-07,CONGO,264,30,30,5518087,341500,19,Kongo
8488,2020-05-07,COSTA RICA,761,428,428,5094118,51060,33,Costa Rica
8489,2020-05-07,COTE D'IVOIRE,1516,721,721,26378274,318000,19,Elfenbeinkueste
8490,2020-05-07,CROATIA,2119,1601,1601,4105267,55960,44,Kroatien
8491,2020-05-07,CUBA,1703,1001,1001,11326616,106440,42,Kuba
8492,2020-05-07,CURACAO,16,13,13,164093,444,42,Curacao
8493,2020-05-07,CYPRUS,883,296,296,1207359,9240,37,Zypern
8494,2020-05-07,CZECH REPUBLIC,7974,4205,4205,10708981,77240,43,Tschechien
8495,2020-05-07,DPR KOREA,0,0,0,25778816,120410,35,Dpr Korea
8496,2020-05-07,DR CONGO,797,92,92,89561403,2267050,17,Dr Kongo
8497,2020-05-07,DENMARK,9938,7493,7493,5792202,42430,42,Dänemark
8498,2020-05-07,DJIBOUTI,1124,755,755,988000,23180,27,Djibouti
8499,2020-05-07,DOMINICAN REPUBLIC,8807,1960,1960,10847910,48320,28,Dominikanische Republik
8500,2020-05-07,ECUADOR,29420,12368,12368,17643054,248360,28,Ecuador
8501,2020-05-07,EGYPT,7588,1815,1815,102334404,995450,25,Ägypten
8502,2020-05-07,EL SALVADOR,695,245,245,6486205,20720,28,El Salvador
8503,2020-05-07,EQUATORIAL GUINEA,439,13,13,1402985,28050,22,Äquatorialguinea
8504,2020-05-07,ERITREA,39,30,30,3546421,101000,19,Eritrea
8505,2020-05-07,ESTONIA,1713,264,264,1326535,42390,42,Estland
8506,2020-05-07,ESWATINI,123,12,12,1160164,17200,21,Eswatini
8507,2020-05-07,ETHIOPIA,162,93,93,114963588,1000000,19,Äthiopien
8508,2020-05-07,FIJI,18,14,14,896445,18270,28,Fiji
8509,2020-05-07,FINLAND,5573,0,0,5540720,303890,43,Finnland
